	+-------------------------+-------------+-----------+--------------------+--------+-----------+-----------+-----------+------------+-----------------------------------------------+
| Column Name (Total=413) |     Type    |    Mean   | Standard Deviation |  Min   |    25%    |    50%    |    75%    |    Max     |                  Value Counts                 |
|     AGE_DIAG_ADHD_11    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|     AGE_DIAG_ADHD_12    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|     AGE_DIAG_ADHD_13    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|     AGE_DIAG_ADHD_14    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|     AGE_DIAG_ADHD_15    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|     AGE_DIAG_ADHD_16    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|     AGE_DIAG_ADHD_17    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|     AGE_DIAG_ADHD_5     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14994 (99.96%)', 1.0: '6 (0.04%)'}   |
|     AGE_DIAG_ADHD_6     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|     AGE_DIAG_ADHD_7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14995 (99.97%)', 1.0: '5 (0.03%)'}   |
|     AGE_DIAG_ADHD_8     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|     AGE_DIAG_ADHD_9     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|      ANGINA_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      ANGINA_DIAG_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14673 (97.82%)', 1.0: '327 (2.18%)'}  |
|      ANGINA_DIAG_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '336 (2.24%)', 1.0: '14664 (97.76%)'}  |
|   APPT_REG_MEDCARE_-1   | Categorical |           |                    |        |           |           |           |            | {0.0: '12806 (85.37%)', 1.0: '2194 (14.63%)'} |
|    APPT_REG_MEDCARE_1   | Categorical |           |                    |        |           |           |           |            |  {0.0: '7826 (52.17%)', 1.0: '7174 (47.83%)'} |
|    APPT_REG_MEDCARE_2   | Categorical |           |                    |        |           |           |           |            |  {0.0: '9966 (66.44%)', 1.0: '5034 (33.56%)'} |
|      ARTHR_DIAG_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|       ARTHR_DIAG_1      | Categorical |           |                    |        |           |           |           |            | {0.0: '11329 (75.53%)', 1.0: '3671 (24.47%)'} |
|       ARTHR_DIAG_2      | Categorical |           |                    |        |           |           |           |            | {0.0: '3680 (24.53%)', 1.0: '11320 (75.47%)'} |
|      ARTHR_TYPE_-1      | Categorical |           |                    |        |           |           |           |            | {0.0: '3671 (24.47%)', 1.0: '11329 (75.53%)'} |
|       ARTHR_TYPE_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14369 (95.79%)', 1.0: '631 (4.21%)'}  |
|       ARTHR_TYPE_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '13791 (91.94%)', 1.0: '1209 (8.06%)'} |
|       ARTHR_TYPE_3      | Categorical |           |                    |        |           |           |           |            | {0.0: '13170 (87.80%)', 1.0: '1830 (12.20%)'} |
|       ASPRN_REG_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14987 (99.91%)', 1.0: '13 (0.09%)'}  |
|       ASPRN_REG_1       | Categorical |           |                    |        |           |           |           |            | {0.0: '12491 (83.27%)', 1.0: '2509 (16.73%)'} |
|       ASPRN_REG_2       | Categorical |           |                    |        |           |           |           |            | {0.0: '2669 (17.79%)', 1.0: '12331 (82.21%)'} |
|      ASTHM_DIAG_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|       ASTHM_DIAG_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '13572 (90.48%)', 1.0: '1428 (9.52%)'} |
|       ASTHM_DIAG_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '1431 (9.54%)', 1.0: '13569 (90.46%)'} |
|         BLIND_1         | Categorical |           |                    |        |           |           |           |            |   {0.0: '14967 (99.78%)', 1.0: '33 (0.22%)'}  |
|         BLIND_2         | Categorical |           |                    |        |           |           |           |            |  {0.0: '14530 (96.87%)', 1.0: '470 (3.13%)'}  |
|      CANCER_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      CANCER_DIAG_-8     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      CANCER_DIAG_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '13691 (91.27%)', 1.0: '1309 (8.73%)'} |
|      CANCER_DIAG_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '1314 (8.76%)', 1.0: '13686 (91.24%)'} |
|     CHRON_BRONCH_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14991 (99.94%)', 1.0: '9 (0.06%)'}   |
|      CHRON_BRONCH_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14715 (98.10%)', 1.0: '285 (1.90%)'}  |
|      CHRON_BRONCH_2     | Categorical |           |                    |        |           |           |           |            |  {0.0: '317 (2.11%)', 1.0: '14683 (97.89%)'}  |
|       COGNTV_LIM_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14109 (94.06%)', 1.0: '891 (5.94%)'}  |
|       COGNTV_LIM_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '931 (6.21%)', 1.0: '14069 (93.79%)'}  |
|     COR_HRT_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      COR_HRT_DIAG_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14278 (95.19%)', 1.0: '722 (4.81%)'}  |
|      COR_HRT_DIAG_2     | Categorical |           |                    |        |           |           |           |            |  {0.0: '730 (4.87%)', 1.0: '14270 (95.13%)'}  |
|          DEAF_1         | Categorical |           |                    |        |           |           |           |            |   {0.0: '14950 (99.67%)', 1.0: '50 (0.33%)'}  |
|          DEAF_2         | Categorical |           |                    |        |           |           |           |            |  {0.0: '14343 (95.62%)', 1.0: '657 (4.38%)'}  |
|   DELAY_PRESCR_MED_-1   | Categorical |           |                    |        |           |           |           |            |  {0.0: '14874 (99.16%)', 1.0: '126 (0.84%)'}  |
|   DELAY_PRESCR_MED_-7   | Categorical |           |                    |        |           |           |           |            |   {0.0: '14979 (99.86%)', 1.0: '21 (0.14%)'}  |
|   DELAY_PRESCR_MED_-8   | Categorical |           |                    |        |           |           |           |            |   {0.0: '14980 (99.87%)', 1.0: '20 (0.13%)'}  |
|    DELAY_PRESCR_MED_1   | Categorical |           |                    |        |           |           |           |            |  {0.0: '14545 (96.97%)', 1.0: '455 (3.03%)'}  |
|    DELAY_PRESCR_MED_2   | Categorical |           |                    |        |           |           |           |            |  {0.0: '623 (4.15%)', 1.0: '14377 (95.85%)'}  |
|       DIAB_DIAG_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|       DIAB_DIAG_1       | Categorical |           |                    |        |           |           |           |            | {0.0: '13387 (89.25%)', 1.0: '1613 (10.75%)'} |
|       DIAB_DIAG_2       | Categorical |           |                    |        |           |           |           |            | {0.0: '1617 (10.78%)', 1.0: '13383 (89.22%)'} |
|      DIAB_INSLN_-1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '1290 (8.60%)', 1.0: '13710 (91.40%)'} |
|       DIAB_INSLN_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14625 (97.50%)', 1.0: '375 (2.50%)'}  |
|       DIAB_INSLN_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14099 (93.99%)', 1.0: '901 (6.01%)'}  |
|      DIAB_KIDNY_-1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '1290 (8.60%)', 1.0: '13710 (91.40%)'} |
|       DIAB_KIDNY_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14859 (99.06%)', 1.0: '141 (0.94%)'}  |
|       DIAB_KIDNY_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '13874 (92.49%)', 1.0: '1126 (7.51%)'} |
|       DIAB_MED_-1       | Categorical |           |                    |        |           |           |           |            |  {0.0: '1290 (8.60%)', 1.0: '13710 (91.40%)'} |
|        DIAB_MED_1       | Categorical |           |                    |        |           |           |           |            |  {0.0: '13962 (93.08%)', 1.0: '1038 (6.92%)'} |
|        DIAB_MED_2       | Categorical |           |                    |        |           |           |           |            |  {0.0: '14760 (98.40%)', 1.0: '240 (1.60%)'}  |
|      DIFFIC_HEAR_-1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14876 (99.17%)', 1.0: '124 (0.83%)'}  |
|      DIFFIC_HEAR_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      DIFFIC_HEAR_-8     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      DIFFIC_HEAR_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14293 (95.29%)', 1.0: '707 (4.71%)'}  |
|      DIFFIC_HEAR_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '836 (5.57%)', 1.0: '14164 (94.43%)'}  |
|      DIFFIC_SEE_-1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14876 (99.17%)', 1.0: '124 (0.83%)'}  |
|      DIFFIC_SEE_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      DIFFIC_SEE_-8      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|       DIFFIC_SEE_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14497 (96.65%)', 1.0: '503 (3.35%)'}  |
|       DIFFIC_SEE_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '631 (4.21%)', 1.0: '14369 (95.79%)'}  |
|    DIFF_ERRND_ALN_-1    | Categorical |           |                    |        |           |           |           |            |  {0.0: '14876 (99.17%)', 1.0: '124 (0.83%)'}  |
|    DIFF_ERRND_ALN_-7    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|    DIFF_ERRND_ALN_-8    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|     DIFF_ERRND_ALN_1    | Categorical |           |                    |        |           |           |           |            |  {0.0: '14149 (94.33%)', 1.0: '851 (5.67%)'}  |
|     DIFF_ERRND_ALN_2    | Categorical |           |                    |        |           |           |           |            |  {0.0: '983 (6.55%)', 1.0: '14017 (93.45%)'}  |
|      DISPSN_STAT_12     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14984 (99.89%)', 1.0: '16 (0.11%)'}  |
|      DISPSN_STAT_13     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14883 (99.22%)', 1.0: '117 (0.78%)'}  |
|      DISPSN_STAT_14     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|      DISPSN_STAT_22     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|      DISPSN_STAT_32     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      DISPSN_STAT_33     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|      DISPSN_STAT_34     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14986 (99.91%)', 1.0: '14 (0.09%)'}  |
|      DISPSN_STAT_35     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      DISPSN_STAT_41     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14900 (99.33%)', 1.0: '100 (0.67%)'}  |
|      DISPSN_STAT_42     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14878 (99.19%)', 1.0: '122 (0.81%)'}  |
|      DISPSN_STAT_44     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14980 (99.87%)', 1.0: '20 (0.13%)'}  |
|       DOC_CK_BP_-1      | Categorical |           |                    |        |           |           |           |            | {0.0: '12806 (85.37%)', 1.0: '2194 (14.63%)'} |
|       DOC_CK_BP_1       | Categorical |           |                    |        |           |           |           |            | {0.0: '4624 (30.83%)', 1.0: '10376 (69.17%)'} |
|       DOC_CK_BP_2       | Categorical |           |                    |        |           |           |           |            | {0.0: '12910 (86.07%)', 1.0: '2090 (13.93%)'} |
|      DOC_TIM_ALN_-1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '142 (0.95%)', 1.0: '14858 (99.05%)'}  |
|      DOC_TIM_ALN_-8     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|      DOC_TIM_ALN_1      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14950 (99.67%)', 1.0: '50 (0.33%)'}  |
|      DOC_TIM_ALN_2      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14913 (99.42%)', 1.0: '87 (0.58%)'}  |
|        EDU_DEG_-1       | Categorical |           |                    |        |           |           |           |            |  {0.0: '8166 (54.44%)', 1.0: '6834 (45.56%)'} |
|        EDU_DEG_-7       | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|        EDU_DEG_-8       | Categorical |           |                    |        |           |           |           |            |   {0.0: '14918 (99.45%)', 1.0: '82 (0.55%)'}  |
|        EDU_DEG_1        | Categorical |           |                    |        |           |           |           |            | {0.0: '13402 (89.35%)', 1.0: '1598 (10.65%)'} |
|        EDU_DEG_2        | Categorical |           |                    |        |           |           |           |            |  {0.0: '14639 (97.59%)', 1.0: '361 (2.41%)'}  |
|        EDU_DEG_3        | Categorical |           |                    |        |           |           |           |            | {0.0: '11460 (76.40%)', 1.0: '3540 (23.60%)'} |
|        EDU_DEG_4        | Categorical |           |                    |        |           |           |           |            |  {0.0: '13767 (91.78%)', 1.0: '1233 (8.22%)'} |
|        EDU_DEG_5        | Categorical |           |                    |        |           |           |           |            |  {0.0: '14441 (96.27%)', 1.0: '559 (3.73%)'}  |
|        EDU_DEG_6        | Categorical |           |                    |        |           |           |           |            |  {0.0: '14878 (99.19%)', 1.0: '122 (0.81%)'}  |
|        EDU_DEG_7        | Categorical |           |                    |        |           |           |           |            |  {0.0: '14354 (95.69%)', 1.0: '646 (4.31%)'}  |
|      EMPHYM_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      EMPHYM_DIAG_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14728 (98.19%)', 1.0: '272 (1.81%)'}  |
|      EMPHYM_DIAG_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '276 (1.84%)', 1.0: '14724 (98.16%)'}  |
|        EMPLYMT_-7       | Categorical |           |                    |        |           |           |           |            |   {0.0: '14992 (99.95%)', 1.0: '8 (0.05%)'}   |
|        EMPLYMT_-8       | Categorical |           |                    |        |           |           |           |            |   {0.0: '14993 (99.95%)', 1.0: '7 (0.05%)'}   |
|        EMPLYMT_1        | Categorical |           |                    |        |           |           |           |            |  {0.0: '5761 (38.41%)', 1.0: '9239 (61.59%)'} |
|        EMPLYMT_2        | Categorical |           |                    |        |           |           |           |            |   {0.0: '14965 (99.77%)', 1.0: '35 (0.23%)'}  |
|        EMPLYMT_3        | Categorical |           |                    |        |           |           |           |            |  {0.0: '14421 (96.14%)', 1.0: '579 (3.86%)'}  |
|        EMPLYMT_4        | Categorical |           |                    |        |           |           |           |            |  {0.0: '9876 (65.84%)', 1.0: '5124 (34.16%)'} |
|      EMPLYR_INS_-1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '8757 (58.38%)', 1.0: '6243 (41.62%)'} |
|      EMPLYR_INS_-7      | Categorical |           |                    |        |           |           |           |            |   {0.0: '14997 (99.98%)', 1.0: '3 (0.02%)'}   |
|      EMPLYR_INS_-8      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14518 (96.79%)', 1.0: '482 (3.21%)'}  |
|       EMPLYR_INS_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '9659 (64.39%)', 1.0: '5341 (35.61%)'} |
|       EMPLYR_INS_2      | Categorical |           |                    |        |           |           |           |            | {0.0: '13257 (88.38%)', 1.0: '1743 (11.62%)'} |
|      FEEL_DEPRS_-1      | Categorical |           |                    |        |           |           |           |            | {0.0: '12806 (85.37%)', 1.0: '2194 (14.63%)'} |
|       FEEL_DEPRS_1      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14803 (98.69%)', 1.0: '197 (1.31%)'}  |
|       FEEL_DEPRS_2      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14505 (96.70%)', 1.0: '495 (3.30%)'}  |
|       FEEL_DEPRS_3      | Categorical |           |                    |        |           |           |           |            | {0.0: '13018 (86.79%)', 1.0: '1982 (13.21%)'} |
|       FEEL_DEPRS_4      | Categorical |           |                    |        |           |           |           |            | {0.0: '11734 (78.23%)', 1.0: '3266 (21.77%)'} |
|       FEEL_DEPRS_5      | Categorical |           |                    |        |           |           |           |            |  {0.0: '8261 (55.07%)', 1.0: '6739 (44.93%)'} |
|     FREQ_DNTL_CKP_-7    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14985 (99.90%)', 1.0: '15 (0.10%)'}  |
|     FREQ_DNTL_CKP_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '9871 (65.81%)', 1.0: '5129 (34.19%)'} |
|     FREQ_DNTL_CKP_2     | Categorical |           |                    |        |           |           |           |            | {0.0: '11159 (74.39%)', 1.0: '3841 (25.61%)'} |
|     FREQ_DNTL_CKP_3     | Categorical |           |                    |        |           |           |           |            | {0.0: '12106 (80.71%)', 1.0: '2894 (19.29%)'} |
|     FREQ_DNTL_CKP_4     | Categorical |           |                    |        |           |           |           |            | {0.0: '12062 (80.41%)', 1.0: '2938 (19.59%)'} |
|      HEALTH_STAT_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14998 (99.99%)', 1.0: '2 (0.01%)'}   |
|      HEALTH_STAT_1      | Categorical |           |                    |        |           |           |           |            | {0.0: '11373 (75.82%)', 1.0: '3627 (24.18%)'} |
|      HEALTH_STAT_2      | Categorical |           |                    |        |           |           |           |            | {0.0: '10349 (68.99%)', 1.0: '4651 (31.01%)'} |
|      HEALTH_STAT_3      | Categorical |           |                    |        |           |           |           |            | {0.0: '10547 (70.31%)', 1.0: '4453 (29.69%)'} |
|      HEALTH_STAT_4      | Categorical |           |                    |        |           |           |           |            | {0.0: '13210 (88.07%)', 1.0: '1790 (11.93%)'} |
|      HEALTH_STAT_5      | Categorical |           |                    |        |           |           |           |            |  {0.0: '14534 (96.89%)', 1.0: '466 (3.11%)'}  |
|       HEAR_AID_-1       | Categorical |           |                    |        |           |           |           |            |  {0.0: '14876 (99.17%)', 1.0: '124 (0.83%)'}  |
|       HEAR_AID_-7       | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|        HEAR_AID_1       | Categorical |           |                    |        |           |           |           |            |  {0.0: '14623 (97.49%)', 1.0: '377 (2.51%)'}  |
|        HEAR_AID_2       | Categorical |           |                    |        |           |           |           |            |  {0.0: '503 (3.35%)', 1.0: '14497 (96.65%)'}  |
|     HIGHCHOL_DIAG_-7    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|     HIGHCHOL_DIAG_1     | Categorical |           |                    |        |           |           |           |            | {0.0: '10617 (70.78%)', 1.0: '4383 (29.22%)'} |
|     HIGHCHOL_DIAG_2     | Categorical |           |                    |        |           |           |           |            | {0.0: '4398 (29.32%)', 1.0: '10602 (70.68%)'} |
|     HIGH_BP_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      HIGH_BP_DIAG_1     | Categorical |           |                    |        |           |           |           |            | {0.0: '10050 (67.00%)', 1.0: '4950 (33.00%)'} |
|      HIGH_BP_DIAG_2     | Categorical |           |                    |        |           |           |           |            | {0.0: '4963 (33.09%)', 1.0: '10037 (66.91%)'} |
|     HON_DISCHARGE_-7    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|     HON_DISCHARGE_-8    | Categorical |           |                    |        |           |           |           |            |   {0.0: '14985 (99.90%)', 1.0: '15 (0.10%)'}  |
|     HON_DISCHARGE_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14049 (93.66%)', 1.0: '951 (6.34%)'}  |
|     HON_DISCHARGE_2     | Categorical |           |                    |        |           |           |           |            |  {0.0: '1037 (6.91%)', 1.0: '13963 (93.09%)'} |
|     HON_DISCHARGE_4     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14979 (99.86%)', 1.0: '21 (0.14%)'}  |
|     HOUSEWRK_LIM_-1     | Categorical |           |                    |        |           |           |           |            | {0.0: '1666 (11.11%)', 1.0: '13334 (88.89%)'} |
|     HOUSEWRK_LIM_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14996 (99.97%)', 1.0: '4 (0.03%)'}   |
|      HOUSEWRK_LIM_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '13984 (93.23%)', 1.0: '1016 (6.77%)'} |
|      HOUSEWRK_LIM_2     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14399 (95.99%)', 1.0: '601 (4.01%)'}  |
|     HRT_ATT_DIAG_-7     | Categorical |           |                    |        |           |           |           |            |   {0.0: '14999 (99.99%)', 1.0: '1 (0.01%)'}   |
|      HRT_ATT_DIAG_1     | Categorical |           |                    |        |           |           |           |            |  {0.0: '14472 (96.48%)', 1.0: '528 (3.52%)'}  |
|      HRT_ATT_DIAG_2     | Categorical |           |                    |        |           |           |           |            |  {0.0: '531 (3.54%)', 1.0: '14469 (96.46%)'}  |
|       INSUR_COV_2       | Categorical |           |                    |        |           |           |           |            | {0.0: '10983 (73.22%)', 1.0: '4017 (26.78%)'} |
